Id,Sales
658,6295.8584
659,7393.783
660,7963.2583
661,5211.0146
662,7730.7925
663,6277.4824
664,4027.5742
665,8187.763
666,8596.019
667,4580.7534
668,7830.4746
669,7143.755
670,4822.628
671,9044.292
672,6736.862
673,7673.924
674,4807.5347
675,5188.843
676,6244.63
677,0.0
678,7990.965
679,3974.3396
680,5825.65
681,4527.222
682,6161.087
683,5940.216
684,6962.7944
685,7417.945
686,8858.142
687,6298.2
688,6578.914
689,6243.296
690,8319.906
691,9917.6875
692,6802.196
693,3667.6309
694,6381.984
695,7129.198
696,4287.216
697,11793.088
698,5870.937
699,6263.107
700,10002.548
701,6653.1895
702,4289.2324
703,13537.178
704,9847.351
705,5775.3003
706,8455.005
707,10066.128
708,6414.9653
709,5353.044
710,6420.0635
711,5701.172
712,6455.137
713,7350.3203
714,4879.7734
715,6669.5415
716,7739.704
717,6373.9795
718,8186.8027
719,5905.6523
720,6368.5835
721,4832.103
722,7987.201
723,6778.8955
724,6282.597
725,6418.062
726,7070.3726
727,9072.8
728,5769.454
729,5366.2925
730,6282.5903
731,7339.6733
732,6870.2656
733,4455.4614
734,4151.5337
735,7041.5386
736,7785.9
737,5722.673
738,8077.661
739,6058.6987
740,6112.2715
741,5477.704
742,3303.2908
743,7095.3247
744,6303.891
745,6585.443
746,8749.615
747,7857.449
748,4697.0146
749,8785.7295
750,4228.7104
751,3255.423
752,7262.7954
753,11955.44
754,8167.463
755,7051.101
756,4900.246
757,6582.153
758,8288.427
759,6284.5146
760,8861.936
761,5059.009
762,4442.4106
763,5585.2095
764,5368.7036
765,5135.1396
766,5146.224
767,5325.263
768,4312.846
769,7120.582
770,6764.107
771,5741.335
772,6011.5273
773,7452.2783
774,5766.841
775,5479.3813
776,9430.513
777,7194.431
778,5747.312
779,3687.0525
780,11196.747
781,6480.5938
782,5892.3594
783,8766.053
784,7403.033
785,7252.6626
786,6025.222
787,7173.843
788,9597.311
789,13215.154
790,5208.2124
791,4752.794
792,5297.6367
793,6279.7393
794,5935.1704
795,7473.216
796,8702.341
797,5994.084
798,4023.248
799,6134.4736
800,8964.951
801,4785.39
802,7932.409
803,4130.559
804,7296.668
805,8521.758
806,7011.799
807,8363.78
808,6227.175
809,4508.334
810,6345.6064
811,7164.592
812,9054.527
813,6934.538
814,8667.429
815,6771.6846
816,4498.7866
817,9570.411
818,4740.241
819,9302.19
820,6364.989
821,4697.476
822,7147.8647
823,6344.112
824,7266.6265
825,7811.2163
826,3808.6912
827,4636.342
828,8055.959
829,8512.254
830,10534.222
831,5408.2417
832,5601.2017
833,6407.2983
834,6490.9917
835,5408.912
836,10183.88
837,9139.756
838,11671.957
839,4479.619
840,5712.0674
841,0.0
842,8217.121
843,5126.2983
844,10643.068
845,6774.798
846,5591.92
847,5572.813
848,4954.9365
849,5228.223
850,6656.6357
851,5037.979
852,4971.152
853,9799.702
854,6819.2324
855,21906.473
856,7205.431
857,4455.1646
858,7572.609
859,9142.52
860,6868.975
861,7507.5615
862,5807.6323
863,7866.0566
864,8127.269
865,5398.4146
866,5657.9272
867,6989.1997
868,8713.65
869,6948.7246
870,8869.511
871,6121.5996
872,4814.0815
873,5772.9873
874,9859.229
875,10923.125
876,9581.826
877,7977.0005
878,4193.458
879,5689.4834
880,4795.3403
881,7888.1646
882,11113.895
883,9629.15
884,6278.398
885,5409.9907
886,4241.797
887,5640.9185
888,10295.222
889,6616.244
890,5250.3525
891,5727.4556
892,8203.356
893,3708.7441
894,7838.985
895,4604.1455
896,6506.2935
897,6666.3364
898,5516.929
899,8334.018
900,7393.952
901,5534.2197
902,6729.8115
903,7449.1514
904,11567.46
905,6136.8325
906,8725.509
907,7332.943
908,8483.532
909,6750.542
910,9073.881
911,5174.897
912,4675.937
913,5872.483
914,5623.4185
915,9087.538
916,7951.488
917,5938.1035
918,7851.344
919,7172.413
920,9816.128
921,3797.0312
922,13441.39
923,4619.7773
924,6420.5776
925,8036.79
926,4890.0317
927,6790.4834
928,6121.028
929,7828.749
930,5710.0957
931,5671.974
932,7952.2466
933,7762.649
934,6919.971
935,5654.7715
936,7131.489
937,11822.829
938,6433.787
939,4509.684
940,6863.861
941,5852.691
942,5731.3457
943,7838.999
944,3863.3381
945,8699.502
946,6245.541
947,7679.8687
948,7901.182
949,4437.7065
950,5693.304
951,5634.859
952,8600.946
953,8716.12
954,5480.845
955,4785.0894
956,7394.869
957,6096.7397
958,6041.396
959,8026.4873
960,7119.1895
961,7410.4077
962,5956.0996
963,4476.378
964,7013.571
965,7378.8423
966,8231.1045
967,8407.012
968,8409.217
969,5931.798
970,9556.448
971,5999.7515
972,7175.0337
973,9233.279
974,7046.147
975,10073.888
976,8472.085
977,7971.214
978,5505.4614
979,7044.1978
980,8040.378
981,6898.339
982,4139.325
983,5326.919
984,8517.231
985,6173.9854
986,4514.37
987,8405.553
988,7052.8833
989,6011.7163
990,6190.594
991,5159.0054
992,7057.3843
993,7441.9443
994,7288.9756
995,5813.717
996,5654.389
997,6511.8555
998,4180.353
999,5762.63
1000,5877.2676
1001,8723.911
1002,8071.024
1003,6665.695
1004,11703.768
1005,6510.8555
1006,5180.6006
1007,10419.361
1008,7670.0747
1009,8835.766
1010,7403.5977
1011,4881.9614
1012,6530.3696
1013,5723.185
1014,7836.0474
1015,11613.686
1016,6013.815
1017,3497.946
1018,5122.9653
1019,9157.441
1020,9030.371
1021,6578.161
1022,7018.0464
1023,4864.5195
1024,5542.2314
1025,3087.9805
1026,4845.4297
1027,6088.848
1028,7788.663
1029,6682.275
1030,6320.777
1031,7914.0703
1032,9374.38
1033,8033.3804
1034,5081.0913
1035,9129.512
1036,11271.195
1037,5859.605
1038,7572.017
1039,5566.8525
1040,6395.65
1041,4159.4316
1042,7736.2656
1043,5638.4604
1044,8923.837
1045,7348.828
1046,8128.0283
1047,7446.9497
1048,5209.5938
1049,9841.905
1050,18271.783
1051,10799.028
1052,5478.211
1053,3496.8086
1054,6562.471
1055,8161.296
1056,5767.2476
1057,12776.884
1058,19067.498
1059,4220.9175
1060,5513.9785
1061,8667.636
1062,5259.549
1063,8207.127
1064,6514.713
1065,8030.7983
1066,4706.628
1067,7054.955
1068,6324.201
1069,7014.2197
1070,10152.781
1071,6205.0747
1072,5768.398
1073,7788.6177
1074,5848.746
1075,5277.6123
1076,8049.255
1077,5716.705
1078,6304.7505
1079,7081.4937
1080,6173.5493
1081,6469.0415
1082,7401.205
1083,7564.6616
1084,8278.544
1085,7406.3945
1086,7556.882
1087,5554.147
1088,4031.54
1089,6579.234
1090,6885.0366
1091,6542.8994
1092,4902.8643
1093,8787.74
1094,7296.5986
1095,10190.38
1096,6937.793
1097,5769.1016
1098,5236.4414
1099,4365.566
1100,10525.364
1101,5138.706
1102,7483.1084
1103,14938.901
1104,7662.1206
1105,6290.4746
1106,5695.5146
1107,4619.6895
1108,7101.234
1109,4042.0886
1110,5786.21
1111,10393.895
1112,5383.2075
1113,17011.418
1114,13763.922
1115,5048.8877
1116,7357.3687
1117,5686.787
1118,6644.832
1119,5607.1016
1120,11306.949
1121,7896.3843
1122,9795.835
1123,4794.5405
1124,7489.505
1125,4918.3135
1126,9345.093
1127,7073.603
1128,6433.351
1129,6523.647
1130,6611.369
1131,8660.488
1132,8856.772
1133,6329.7534
1134,10314.671
1135,6527.2314
1136,9411.205
1137,5479.7056
1138,5646.0957
1139,5675.8535
1140,10966.965
1141,6264.875
1142,7692.697
1143,7163.5264
1144,9216.836
1145,4559.6064
1146,8043.515
1147,6425.9873
1148,4204.9795
1149,13908.528
1150,16236.807
1151,7426.673
1152,7299.2847
1153,9517.238
1154,10531.961
1155,11672.703
1156,5620.8447
1157,7556.7446
1158,5869.8794
1159,8682.71
1160,4001.38
1161,5901.6494
1162,5896.3784
1163,5988.998
1164,7793.7075
1165,5799.4907
1166,5140.6865
1167,7260.2607
1168,4357.596
1169,5092.0205
1170,6219.703
1171,7061.1406
1172,9724.879
1173,8740.533
1174,7425.908
1175,6629.1035
1176,6464.083
1177,11384.8125
1178,7061.316
1179,5406.7876
1180,4972.2715
1181,8604.853
1182,4390.563
1183,7033.2695
1184,3058.3823
1185,5680.462
1186,8274.795
1187,6488.4414
1188,5260.131
1189,8525.732
1190,9739.888
1191,12577.908
1192,5897.5034
1193,9373.37
1194,3257.5908
1195,5394.4365
1196,6534.0073
1197,4726.9873
1198,7704.7085
1199,4782.2236
1200,5311.0615
1201,8670.943
1202,11229.416
1203,8552.639
1204,5562.5703
1205,4827.561
1206,9913.489
1207,8041.8887
1208,5755.5996
1209,5583.5586
1210,7727.188
1211,9246.558
1212,4849.576
1213,6638.2324
1214,8390.096
1215,7848.3203
1216,11941.926
1217,5716.165
1218,11743.885
1219,6864.9023
1220,5217.962
1221,3509.9492
1222,6247.6196
1223,6257.644
1224,5959.173
1225,6821.542
1226,5222.472
1227,4538.1978
1228,7388.074
1229,3557.5027
1230,8176.2383
1231,7449.6987
1232,8159.7085
1233,8804.9375
1234,5642.145
1235,8393.793
1236,6911.424
1237,5703.532
1238,5875.127
1239,5797.992
1240,10001.155
1241,6144.586
1242,5148.664
1243,7756.4775
1244,8636.636
1245,6948.0093
1246,6317.0527
1247,8094.071
1248,5356.9556
1249,6248.9907
1250,6364.528
1251,8820.671
1252,5941.0776
1253,6042.301
1254,6357.3145
1255,5247.4097
1256,3952.9185
1257,5184.6235
1258,8489.433
1259,8677.222
1260,11005.731
1261,10995.178
1262,7909.4155
1263,5660.966
1264,5078.3545
1265,11221.258
1266,11006.477
1267,7828.018
1268,8261.099
1269,7895.2544
1270,6559.8247
1271,4048.6086
1272,10964.454
1273,7176.0186
1274,6739.831
1275,6539.8555
1276,3441.5154
1277,11473.983
1278,6053.3164
1279,5482.392
1280,4792.707
1281,5664.0063
1282,6341.4688
1283,8506.484
1284,7042.579
1285,5489.015
1286,5120.4937
1287,4522.3027
1288,3189.46
1289,7171.647
1290,17965.293
1291,4230.941
1292,5822.8003
1293,6994.894
1294,5778.4297
1295,5497.455
1296,5211.502
1297,3984.0278
1298,7677.9863
1299,7118.6875
1300,4321.175
1301,9532.708
1302,5955.6733
1303,4841.3696
1304,9852.78
1305,8267.813
1306,8920.331
1307,5872.8306
1308,6460.1504
1309,5144.139
1310,5096.4614
1311,14243.765
1312,10110.702
1313,6236.625
1314,5715.86
1315,5039.9683
1316,6123.0947
1317,4326.255
1318,9080.019
1319,5366.011
1320,5855.9575
1321,7377.794
1322,4911.831
1323,6392.315
1324,7964.534
1325,7121.546
1326,7470.202
1327,4344.919
1328,5974.5312
1329,6384.638
1330,9641.7295
1331,8400.792
1332,7252.7456
1333,4824.845
1334,8509.299
1335,6052.9067
1336,4398.5596
1337,6998.211
1338,6892.4146
1339,6775.263
1340,6810.4395
1341,5967.2715
1342,6540.628
1343,5675.215
1344,7320.959
1345,6278.5723
1346,6991.12
1347,8974.602
1348,5948.521
1349,4786.582
1350,12278.588
1351,5689.022
1352,3674.892
1353,7764.8926
1354,8749.123
1355,10773.323
1356,5353.968
1357,5772.767
1358,6488.38
1359,7368.2876
1360,5928.7725
1361,8853.699
1362,3497.8694
1363,5429.4243
1364,5885.176
1365,5937.141
1366,5740.2944
1367,7395.73
1368,9115.853
1369,6123.1177
1370,8453.853
1371,7943.7876
1372,9062.69
1373,4821.2163
1374,7174.643
1375,7059.2896
1376,8509.876
1377,8374.579
1378,3814.842
1379,8768.001
1380,7281.1177
1381,7667.683
1382,4878.401
1383,4153.862
1384,8407.004
1385,6397.834
1386,8921.923
1387,7185.496
1388,5575.9224
1389,8223.228
1390,6477.739
1391,6958.6396
1392,8542.286
1393,5935.063
1394,9099.991
1395,11244.902
1396,7548.462
1397,4945.782
1398,6202.0933
1399,4439.624
1400,0.0
1401,8362.887
1402,5859.879
1403,7923.563
1404,4667.9307
1405,6245.428
1406,6420.731
1407,9511.55
1408,5317.9497
1409,5559.3936
1410,5971.2563
1411,7144.3477
1412,4759.965
1413,7508.621
1414,7396.5195
1415,7905.2974
1416,8516.443
1417,6593.6816
1418,5588.907
1419,4547.656
1420,5126.21
1421,11091.119
1422,9155.311
1423,7264.1396
1424,15475.253
1425,5532.2456
1426,5057.1855
1427,5968.7056
1428,8763.8125
1429,10475.605
1430,7660.784
1431,8305.201
1432,8093.2217
1433,8007.963
1434,6778.9404
1435,5690.3516
1436,4949.5146
1437,5216.2954
1438,4129.3345
1439,5412.72
1440,8596.601
1441,16068.408
1442,7270.5986
1443,5263.543
1444,7669.622
1445,4531.3774
1446,6040.0186
1447,4186.529
1448,9082.843
1449,6718.231
1450,5900.6704
1451,13677.797
1452,12091.315
1453,5121.7827
1454,7261.577
1455,4296.0483
1456,5715.582
1457,5479.1826
1458,8269.77
1459,5071.5156
1460,4504.509
1461,6169.8174
1462,5671.292
1463,6816.7354
1464,7392.232
1465,3645.4211
1466,7122.755
1467,8396.243
1468,7760.5244
1469,5310.388
1470,5240.8276
1471,8016.192
1472,5475.192
1473,9560.239
1474,4963.5723
1475,5569.4707
1476,7140.5205
1477,5938.545
1478,4688.095
1479,5954.492
1480,7402.772
1481,8926.927
1482,9692.962
1483,6035.562
1484,3784.133
1485,6014.171
1486,6528.9688
1487,4385.1147
1488,6760.4565
1489,6119.854
1490,12082.302
1491,7976.864
1492,6265.98
1493,7493.2344
1494,5294.616
1495,8670.711
1496,5801.6206
1497,13477.716
1498,6956.2173
1499,5755.3584
1500,5407.855
1501,4219.163
1502,7092.226
1503,18214.576
1504,4818.9507
1505,5040.3193
1506,9714.153
1507,6613.1216
1508,7766.5513
1509,8527.537
1510,6171.071
1511,4837.41
1512,4613.116
1513,9742.042
1514,6511.5444
1515,7360.99
1516,8093.3447
1517,5364.7217
1518,7588.021
1519,6347.211
1520,4179.4956
1521,8103.486
1522,8464.525
1523,4803.424
1524,7594.378
1525,7313.911
1526,4695.528
1527,9389.277
1528,6638.479
1529,7417.6904
1530,4659.391
1531,5261.2847
1532,7225.179
1533,0.0
1534,8120.885
1535,4554.5957
1536,6019.886
1537,4435.363
1538,6251.309
1539,6381.667
1540,7189.362
1541,7386.7495
1542,8706.208
1543,6414.519
1544,6473.04
1545,7008.997
1546,9388.812
1547,10062.327
1548,6739.427
1549,3397.4268
1550,6574.442
1551,6969.325
1552,4366.2695
1553,11262.793
1554,5742.5337
1555,6079.0435
1556,10178.9375
1557,6152.232
1558,4477.727
1559,12699.743
1560,9747.404
1561,5652.2915
1562,9114.097
1563,9101.988
1564,6018.1353
1565,5645.692
1566,6490.428
1567,6210.2847
1568,6590.4434
1569,7285.3057
1570,5002.5786
1571,6689.1167
1572,7819.1084
1573,6296.9033
1574,8251.556
1575,5889.9707
1576,6495.0728
1577,4021.6636
1578,7962.4385
1579,6851.52
1580,5799.8223
1581,6584.4067
1582,7692.572
1583,9289.983
1584,6024.55
1585,5768.3037
1586,6392.144
1587,7278.431
1588,6995.8486
1589,4406.3477
1590,4484.4194
1591,8714.482
1592,7764.9966
1593,6007.1885
1594,7897.5283
1595,5892.989
1596,6853.0815
1597,5362.788
1598,3334.585
1599,7226.9575
1600,6231.1675
1601,6583.3516
1602,9369.081
1603,8808.355
1604,4752.898
1605,8200.031
1606,4485.223
1607,3281.0276
1608,7167.606
1609,12546.148
1610,7548.174
1611,7052.3716
1612,5002.7983
1613,6824.372
1614,8450.935
1615,6675.2236
1616,8524.099
1617,5145.405
1618,4528.7466
1619,5714.8843
1620,5416.33
1621,5388.4727
1622,5172.701
1623,5269.721
1624,4646.5444
1625,7516.022
1626,6698.0024
1627,5755.8027
1628,6042.4155
1629,7568.8477
1630,5991.038
1631,5653.6987
1632,9447.932
1633,7273.414
1634,5571.171
1635,3830.036
1636,10649.881
1637,6200.266
1638,5873.4297
1639,8966.747
1640,8037.1504
1641,7199.208
1642,6024.5435
1643,7592.8354
1644,9617.32
1645,14261.135
1646,5207.671
1647,4941.101
1648,4861.8247
1649,5812.436
1650,5722.1484
1651,8099.0127
1652,8483.225
1653,6204.4653
1654,3922.336
1655,6144.3574
1656,8626.725
1657,4902.097
1658,7898.5
1659,4175.0938
1660,7323.9204
1661,8456.844
1662,6799.297
1663,9230.152
1664,6150.7417
1665,4611.6733
1666,6122.1196
1667,7217.563
1668,8933.306
1669,7092.564
1670,8109.3457
1671,6769.6377
1672,4677.0786
1673,9444.508
1674,4777.5884
1675,9294.326
1676,6072.131
1677,4746.068
1678,7382.5874
1679,6153.5176
1680,7744.0376
1681,7987.293
1682,3674.2651
1683,4704.371
1684,8274.969
1685,8854.721
1686,10981.461
1687,5701.5195
1688,5805.561
1689,6563.4355
1690,6428.0767
1691,5269.6353
1692,10195.833
1693,9094.586
1694,11961.541
1695,4642.5137
1696,5663.5903
1697,0.0
1698,7842.566
1699,5161.855
1700,10713.161
1701,6988.5864
1702,5759.289
1703,5132.795
1704,5144.836
1705,5206.6284
1706,7004.32
1707,5241.8325
1708,5124.7974
1709,9622.402
1710,6394.662
1711,21185.92
1712,7115.1714
1713,4816.4736
1714,8618.831
1715,10965.919
1716,8039.358
1717,8337.444
1718,6576.242
1719,8374.915
1720,8951.454
1721,5923.567
1722,6348.2573
1723,7244.105
1724,9255.778
1725,8139.7964
1726,9533.29
1727,6729.5225
1728,5198.6694
1729,6282.9385
1730,10910.86
1731,12294.712
1732,11725.296
1733,8845.647
1734,5662.343
1735,5951.8013
1736,5201.502
1737,8833.18
1738,12235.257
1739,10152.423
1740,7226.42
1741,6452.011
1742,5080.2915
1743,6095.112
1744,11654.161
1745,7616.1655
1746,5415.8184
1747,6019.4326
1748,8060.77
1749,3966.5544
1750,8324.907
1751,4898.891
1752,6955.773
1753,7415.5757
1754,6133.0063
1755,8600.396
1756,8201.134
1757,5964.649
1758,8108.9824
1759,7518.3657
1760,12022.441
1761,6045.2227
1762,10010.01
1763,7285.8833
1764,10041.228
1765,7454.659
1766,10321.451
1767,5876.6846
1768,5736.1245
1769,7298.415
1770,5872.136
1771,9431.395
1772,8463.58
1773,6721.576
1774,8344.055
1775,7579.8994
1776,10871.258
1777,4228.061
1778,15271.771
1779,5612.419
1780,7060.6357
1781,9721.68
1782,5559.7646
1783,7324.185
